featureID	geneID	countbinID	testable	status	allZero	baseMean	baseVar	dispBeforeSharing	dispFitted	dispersion	pvalue	padjust	chr	start	end	strand	transcripts	featureType	padjust_noFilter	log2FC(CTRL/CASE)	log2FCvst(CTRL/CASE)	expr_CASE	expr_CTRL	geneWisePadj
ENSRNOG00000003134:E001	ENSRNOG00000003134	E001	TRUE	OK	FALSE	309.236756600147	24146.2766938311	0.00818550091403931	0.00321680516634065	0.00764005795345343	0.788710265330785	0.992224378074581	chr14	20479322	20480127	-	ENSRNOT00000004391	exonic_part	1	-0.0171692290020424	-0.00858367847974206	185.65244633531	431.338862385181	1.15052412041905e-12
ENSRNOG00000003134:E002	ENSRNOG00000003134	E002	TRUE	OK	FALSE	172.97592001149	6768.17185602941	0.000518220271038539	0.00381601938491491	0.00108397984455199	0.808224077810163	0.992386556887567	chr14	20480127	20480371	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	1	-0.0283875312185288	-0.0141929473714025	104.203434571002	240.075500218101	1.15052412041905e-12
ENSRNOG00000003134:E003	ENSRNOG00000003134	E003	TRUE	OK	FALSE	167.745220429128	5612.4589021213	0.0131612016717806	0.00385842386977223	0.0119379577330925	0.148911065847325	0.865371239611637	chr14	20481025	20481105	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	0.923590752416229	-0.281792922655202	-0.140888319946085	113.242017150132	221.531521474841	1.15052412041905e-12
ENSRNOG00000003134:E004	ENSRNOG00000003134	E004	TRUE	OK	FALSE	169.937982162202	5051.26030975888	0.0103597125235588	0.00384032970047282	0.00953804170128876	0.0372590757958242	0.645344896231038	chr14	20483398	20483495	-	ENSRNOT00000033806	exonic_part	0.70569850381533	-0.387263800107348	-0.193620420258113	119.788072581559	218.975785491212	1.15052412041905e-12
ENSRNOG00000003134:E005	ENSRNOG00000003134	E005	TRUE	OK	FALSE	155.511271297471	3858.84355733035	0.00774823709909982	0.00396874087455584	0.00724527363784922	0.0552622902393739	0.732649346245181	chr14	20488287	20488449	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	0.795723188214437	-0.343118515989492	-0.17155005807295	107.650744480312	202.197606703953	1.15052412041905e-12
ENSRNOG00000003134:E006	ENSRNOG00000003134	E006	TRUE	OK	FALSE	125.569803577302	2835.84063720475	0.00283802815853532	0.00432941402771447	0.00303241819266118	0.170491209525163	0.881891085253605	chr14	20491357	20491531	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	0.940076636724305	-0.200428647463016	-0.100210119335323	81.6832876063382	168.014802299404	1.15052412041905e-12
ENSRNOG00000003134:E007	ENSRNOG00000003134	E007	TRUE	OK	FALSE	117.849081279381	2334.89074194165	0.00206328226480028	0.00445213939302247	0.00244656775610606	0.110647290653905	0.825523331161968	chr14	20494044	20494113	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	0.882891783883326	-0.228671294289753	-0.114331136499488	77.7466127283528	156.897564977665	1.15052412041905e-12
ENSRNOG00000003134:E008	ENSRNOG00000003134	E008	TRUE	OK	FALSE	119.769008558361	3114.30377066583	2.12970057369621e-05	0.00442014293232406	0.000720748300611052	0.854974816156865	0.994518135266632	chr14	20503227	20503300	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	1	0.0194337143523004	0.00971647992468083	70.5721102745947	167.752081931019	1.15052412041905e-12
ENSRNOG00000003134:E009	ENSRNOG00000003134	E009	TRUE	OK	FALSE	123.777237601715	4525.3341615296	0.000123412143370754	0.00435654322636664	0.000978425550964394	0.0819371818735346	0.792265571831316	chr14	20504367	20504546	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	0.853375353049703	0.227652745280631	0.113821940712153	65.9919380399979	180.05677480844	1.15052412041905e-12
ENSRNOG00000003134:E010	ENSRNOG00000003134	E010	TRUE	OK	FALSE	106.629912769887	3478.27140287567	0.000166379624032779	0.00466215096886471	0.00109688923488151	0.0209292218087572	0.545729204224946	chr14	20512544	20512706	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	0.598759148126762	0.324286845001808	0.162138093676617	54.230100670331	158.001760210566	1.15052412041905e-12
ENSRNOG00000003134:E011	ENSRNOG00000003134	E011	TRUE	OK	FALSE	152.803562736928	5936.80719273001	1.08848289230212e-05	0.00399554455204941	0.000531771401580293	0.171098756522461	0.881891085253605	chr14	20514806	20514920	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	0.940076636724305	0.153207492104858	0.0765999730136401	84.6257781144965	219.470491542042	1.15052412041905e-12
ENSRNOG00000003134:E012	ENSRNOG00000003134	E012	TRUE	OK	FALSE	279.136891647938	16354.6971903283	0.00128456161627448	0.00329882974670457	0.00156056828564022	0.466219654541182	0.963178490921345	chr14	20531443	20531635	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	0.995692458618241	-0.0778809198327227	-0.0389366448264385	171.912656510965	384.540291033595	1.15052412041905e-12
ENSRNOG00000003134:E013	ENSRNOG00000003134	E013	TRUE	OK	FALSE	173.647250409871	5398.36943920236	0.00939009167514445	0.00381076199036596	0.00864121816585088	0.0946447309226938	0.810628595180932	chr14	20539432	20539503	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	0.867320470635086	-0.300605128609247	-0.150293527061274	118.178515233274	228.510583938172	1.15052412041905e-12
ENSRNOG00000003134:E014	ENSRNOG00000003134	E014	TRUE	OK	FALSE	245.33361859271	11969.2470784291	0.00795166414151987	0.0034149404534904	0.00738923702109751	0.232325028884882	0.925993951666936	chr14	20553223	20553495	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	0.98344585942707	-0.186038179824126	-0.0930110709538198	158.55120597983	331.219398392306	1.15052412041905e-12
ENSRNOG00000003134:E015	ENSRNOG00000003134	E015	TRUE	OK	FALSE	131.910790351134	3851.36806896393	2.45351239227587e-05	0.00423936497931053	0.000725172258850661	0.672432914479685	0.98177917503939	chr14	20559636	20559770	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	1	0.0481556475162114	0.0240767922738626	76.7804408075422	185.992517595964	1.15052412041905e-12
ENSRNOG00000003134:E016	ENSRNOG00000003134	E016	TRUE	OK	FALSE	214.72900464389	8332.00606113367	0.00302175783676038	0.00355159590072891	0.00308211309657011	0.456837376656387	0.962615154991905	chr14	20574302	20574477	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	0.995692458618241	-0.102608018433694	-0.0513002238932177	134.088549327142	295.033615001932	1.15052412041905e-12
ENSRNOG00000003134:E017	ENSRNOG00000003134	E017	TRUE	OK	FALSE	172.743164510829	6765.79201326226	0.00844846764749582	0.00381785170461419	0.00789373522883848	0.4971774000045	0.96873975270208	chr14	20577028	20577142	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	0.999684137334162	0.10528439212886	0.0526392119996894	98.2431028605345	247.09093774601	1.15052412041905e-12
ENSRNOG00000003134:E018	ENSRNOG00000003134	E018	TRUE	OK	FALSE	237.74299617242	13904.8937056386	9.02465503951028e-06	0.0034455530671398	0.000434266792392019	0.209999423294485	0.908273799499477	chr14	20577763	20577918	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	0.966677507230078	0.115980668139106	0.0579857070137444	134.288740973589	338.914814139169	1.15052412041905e-12
ENSRNOG00000003134:E019	ENSRNOG00000003134	E019	TRUE	OK	FALSE	156.769351595871	5641.07585922224	2.20604075718612e-05	0.00395660214752613	0.000633885967982627	0.976892012661601	1	chr14	20580420	20580508	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	1	0.000649929640365768	0.000324948030589448	93.1155445407835	218.555614629183	1.15052412041905e-12
ENSRNOG00000003134:E020	ENSRNOG00000003134	E020	TRUE	OK	FALSE	158.455498680597	5388.89498967788	2.29446017241092e-05	0.00394063546106392	0.00067008844853637	0.97888119615049	1	chr14	20587173	20587331	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	1	0.000163293230078737	8.16423358617174e-05	94.4041373131019	221.523065108822	1.15052412041905e-12
ENSRNOG00000003134:E021	ENSRNOG00000003134	E021	TRUE	OK	FALSE	195.615371051772	7149.0635564419	8.27981803580759e-06	0.00365863375276841	0.000438079209213786	0.264450240790537	0.948117254063855	chr14	20619251	20619328	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	0.993258775397315	-0.115415339257531	-0.057703823899223	122.515709298874	266.844414423506	1.15052412041905e-12
ENSRNOG00000003134:E022	ENSRNOG00000003134	E022	TRUE	OK	FALSE	285.928419327048	13722.7507326455	0.000133382769450514	0.00327881358820613	0.000694709951831682	0.0716865067800363	0.777193152362359	chr14	20655314	20655494	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	0.836216497465103	-0.169825620029465	-0.084904155574297	183.01169508319	386.71727765836	1.15052412041905e-12
ENSRNOG00000003134:E023	ENSRNOG00000003134	E023	TRUE	OK	FALSE	166.153306882274	5626.94027376084	0.0120818779629453	0.00387185919402667	0.0109686509742446	0.785310358779407	0.992224378074581	chr14	20662362	20662523	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	1	-0.0811983221032198	-0.0405968957282497	102.855944914244	229.194997159487	1.15052412041905e-12
ENSRNOG00000003134:E024	ENSRNOG00000003134	E024	TRUE	OK	FALSE	155.943482198706	5240.89410919044	0.00213001266798897	0.00396454855446085	0.0023628247531306	0.699867562149179	0.984755946578675	chr14	20673451	20673587	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	1	0.0432732710306841	0.0216355261412769	91.2126066857347	220.354977340236	1.15052412041905e-12
ENSRNOG00000003134:E025	ENSRNOG00000003134	E025	TRUE	OK	FALSE	225.477845462993	11738.872489583	0.00835027284571833	0.00349937373701482	0.0077696321027883	0.538614767917242	0.970359694545656	chr14	20749844	20750024	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	0.999684137334162	0.0875326426478342	0.0437630042691778	129.403120610946	321.355906067957	1.15052412041905e-12
ENSRNOG00000003134:E026	ENSRNOG00000003134	E026	TRUE	OK	FALSE	112.039038911809	3634.23455193216	0.00396173325250975	0.00455564682674234	0.00404386246326375	0.113272536298776	0.832168019505069	chr14	20769490	20769564	-	ENSRNOT00000004391;ENSRNOT00000033806	exonic_part	0.890437144797695	0.253754586247072	0.126872842002721	59.1969444040659	164.597217692458	1.15052412041905e-12
ENSRNOG00000003134:E027	ENSRNOG00000003134	E027	TRUE	OK	FALSE	26.2277409412598	32.9641129289213	6.20968315064216e-05	0.0114247814644596	0.0022153046920117	0.00660710194225905	0.360189046205805	chr14	20816536	20816588	-	ENSRNOT00000033806	exonic_part	0.395189564350092	-0.688828421304699	-0.344411134430834	21.2371044738707	31.0956690348008	1.15052412041905e-12
ENSRNOG00000003134:E028	ENSRNOG00000003134	E028	TRUE	OK	FALSE	51.850845874198	3008.98445949933	0.0146986793193973	0.00699274992927824	0.0133436723036503	1.12418165119318e-16	1.16498944513149e-12	chr14	20892711	20892774	-	ENSRNOT00000004391	exonic_part	1.27819453740664e-12	2.93775044517851	1.46886123595168	5.5594604566399	97.7589916043839	1.15052412041905e-12
ENSRNOG00000003134:E029	ENSRNOG00000003134	E029	FALSE	LOW_COUNTS_INDEP_FILTER	FALSE	0.360154994037229	0.778269718379738	0.694113816651401	0.655584245597137	0.687261206876207	0.728075870934055	NA	chr14	20920107	20920286	-	ENSRNOT00000004391	exonic_part	1	NA	NA	NA	NA	1.15052412041905e-12
ENSRNOG00000003134:J030	ENSRNOG00000003134	J030	TRUE	OK	FALSE	73.2937687971172	1292.08097383314	0.000426178375997815	0.00659478381833929	0.00159177481604483	0.947543304442836	1	chr14	20480371	20481025	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	1	0.00796663509213903	0.00398322444384221	43.4400846306924	102.52370346534	1.15052412041905e-12
ENSRNOG00000003134:J031	ENSRNOG00000003134	J031	TRUE	OK	FALSE	98.9896255619287	2019.42232025288	0.0363218808752015	0.00591570508831415	0.032537681787774	0.0672656676833483	0.768837861637375	chr14	20481105	20483398	-	ENSRNOT00000033806	splice_site	0.828308420675788	-0.543265249806788	-0.271623336037287	74.9602783028706	122.615273169733	1.15052412041905e-12
ENSRNOG00000003134:J032	ENSRNOG00000003134	J032	TRUE	OK	FALSE	9.50494957606385	25.6953427771655	0.026898205636517	0.0241514257747485	0.026464823949173	0.493009806093949	0.968118970649705	chr14	20481105	20488287	-	ENSRNOT00000004391	splice_site	0.999388958620164	-0.325576187656131	-0.16278759536862	6.53034232409725	12.2485361368171	1.15052412041905e-12
ENSRNOG00000003134:J033	ENSRNOG00000003134	J033	TRUE	OK	FALSE	82.3974485202757	1143.90287529123	0.0202113155204327	0.00630574916614593	0.0185203556332743	0.0412162236136304	0.667380820793831	chr14	20483495	20488287	-	ENSRNOT00000033806	splice_site	0.727683947961145	-0.540368159840171	-0.270176460445138	62.267538211484	101.803794034968	1.15052412041905e-12
ENSRNOG00000003134:J034	ENSRNOG00000003134	J034	TRUE	OK	FALSE	29.2003197578155	205.763245375352	0.000545413962137182	0.0105451119404937	0.00273559680252068	0.888807467456857	0.995048657431608	chr14	20488449	20491357	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	1	-0.0417645766167229	-0.0208820966638205	17.6444983796743	40.2631492855985	1.15052412041905e-12
ENSRNOG00000003134:J035	ENSRNOG00000003134	J035	TRUE	OK	FALSE	73.8771267468999	969.821812270299	0.00515357087456327	0.00657412660043081	0.00533176876841555	0.145455698256449	0.858576542915769	chr14	20491531	20494044	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	0.916448365619121	-0.27213109855671	-0.136062231343361	49.6782075551053	97.1218605374084	1.15052412041905e-12
ENSRNOG00000003134:J036	ENSRNOG00000003134	J036	TRUE	OK	FALSE	76.6434116755603	1180.79868054762	0.00693954163453657	0.00648045113789912	0.00687960260934613	0.374983663983408	0.956751347499645	chr14	20494113	20503227	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	0.993258775397315	-0.169515959945303	-0.0847558571353817	49.3052768544466	103.293546518585	1.15052412041905e-12
ENSRNOG00000003134:J037	ENSRNOG00000003134	J037	TRUE	OK	FALSE	64.797814636511	1178.32457875808	0.0017647192874797	0.00693778728384989	0.00257126455368912	0.442349328288486	0.961543259952531	chr14	20503300	20504367	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	0.995032250551014	0.141533961458704	0.0707655545326989	35.9275781295574	92.8243587928902	1.15052412041905e-12
ENSRNOG00000003134:J038	ENSRNOG00000003134	J038	TRUE	OK	FALSE	41.3429602989048	717.187506412766	0.00338652142902411	0.0086165316610796	0.00418603122687772	0.0646635362175346	0.768837861637375	chr14	20504546	20512544	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	0.828308420675788	0.444360978800815	0.222177794489805	19.6052458592777	62.3637219944947	1.15052412041905e-12
ENSRNOG00000003134:J039	ENSRNOG00000003134	J039	TRUE	OK	FALSE	42.7639072450754	571.214681786185	0.00437207634996298	0.00846242810018702	0.00497702251037659	0.149639913051282	0.866416764535488	chr14	20512706	20514806	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	0.924805050818228	0.334988524120553	0.167492112023158	21.5609528935925	63.6396695529095	1.15052412041905e-12
ENSRNOG00000003134:J040	ENSRNOG00000003134	J040	TRUE	OK	FALSE	100.878923792073	2594.63620886145	0.000148614851908027	0.00587942869046238	0.00111945309081052	0.702191076773841	0.985288957785568	chr14	20514920	20531443	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	1	0.0514031991855728	0.0257007700608362	58.4921362968187	142.093329514925	1.15052412041905e-12
ENSRNOG00000003134:J041	ENSRNOG00000003134	J041	TRUE	OK	FALSE	93.6891331731621	1594.22585443326	2.21170358742479e-05	0.0060252900785684	0.000824794318580397	0.342052344749568	0.956751347499645	chr14	20531635	20539432	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	0.993258775397315	-0.13939180110226	-0.0696937578512429	59.4610893699245	127.141421955351	1.15052412041905e-12
ENSRNOG00000003134:J042	ENSRNOG00000003134	J042	TRUE	OK	FALSE	118.295021625769	3010.59134970103	0.0172742260592382	0.00559959647703291	0.0159307003186565	0.178450826918077	0.891185532250548	chr14	20539503	20553223	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	0.94987382649531	-0.297321318127105	-0.148654710459958	80.5782438720266	155.445727927793	1.15052412041905e-12
ENSRNOG00000003134:J043	ENSRNOG00000003134	J043	TRUE	OK	FALSE	41.1229995172658	377.670847977167	5.01950691297431e-05	0.0086413385704319	0.00152160488774521	0.983521875387006	1	chr14	20553495	20559636	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	1	-0.00966716951019527	-0.00483352217238468	24.505298172731	57.1556965491986	1.15052412041905e-12
ENSRNOG00000003134:J044	ENSRNOG00000003134	J044	TRUE	OK	FALSE	72.4769088248807	1150.24464102098	2.62957608919513e-05	0.00662426837891508	0.00097050844181334	0.90916188336514	0.99520221618806	chr14	20559770	20574302	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	1	0.0143126553569201	0.00715616252288181	42.8013574668965	101.442200630313	1.15052412041905e-12
ENSRNOG00000003134:J045	ENSRNOG00000003134	J045	TRUE	OK	FALSE	93.1485159894704	1530.05798884203	0.00672917323316785	0.00603716794521528	0.0066479684112656	0.383161910862024	0.956751347499645	chr14	20574477	20577028	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	0.993258775397315	-0.173831801573038	-0.0869132263489164	60.2209364231429	125.945368708094	1.15052412041905e-12
ENSRNOG00000003134:J046	ENSRNOG00000003134	J046	TRUE	OK	FALSE	95.8004339221113	2158.25102394878	0.00470653359059559	0.00598018689833042	0.00484602448133213	0.417947145087238	0.956751347499645	chr14	20577142	20577763	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	0.993258775397315	0.133031406943381	0.0665136858116931	53.6211323597119	137.651593749544	1.15052412041905e-12
ENSRNOG00000003134:J047	ENSRNOG00000003134	J047	TRUE	OK	FALSE	101.40111845837	3412.4910017035	0.005652258430427	0.00586964048659201	0.00567443849112549	0.352298321802722	0.956751347499645	chr14	20577918	20580420	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	0.993258775397315	0.183703749401336	0.0918489491460779	55.2495459669941	146.664749956421	1.15052412041905e-12
ENSRNOG00000003134:J048	ENSRNOG00000003134	J048	TRUE	OK	FALSE	50.5580589275902	847.985684773905	0.000228791830399098	0.00777121041201777	0.00174337651632282	0.154192996484436	0.867827416981709	chr14	20580508	20587173	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	0.925693831657356	0.284094122715525	0.142044884513003	26.1313282019223	74.4321462453357	1.15052412041905e-12
ENSRNOG00000003134:J049	ENSRNOG00000003134	J049	TRUE	OK	FALSE	87.6203105910418	1434.88216149873	2.03882333185636e-05	0.00616704044579822	0.000824494845820835	0.415923860213001	0.956751347499645	chr14	20587331	20619251	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	0.993258775397315	-0.122549391107432	-0.0612729412787179	55.2101498817624	119.361494811665	1.15052412041905e-12
ENSRNOG00000003134:J050	ENSRNOG00000003134	J050	TRUE	OK	FALSE	128.978590032498	2979.23585891026	3.23227846119712e-05	0.00546533667497565	0.000770220993939903	0.180937629524086	0.895474826584475	chr14	20619328	20655314	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	0.952988939848469	-0.168754104287596	-0.0843734261977123	82.6659877379481	173.571453747525	1.15052412041905e-12
ENSRNOG00000003134:J051	ENSRNOG00000003134	J051	TRUE	OK	FALSE	97.4084004789853	1707.88625845403	0.0155203858598004	0.00594714789907524	0.0142612811910067	0.408741677080633	0.956751347499645	chr14	20655494	20662362	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	0.993258775397315	-0.227371851196578	-0.113682239012758	64.4577736573474	130.090211163441	1.15052412041905e-12
ENSRNOG00000003134:J052	ENSRNOG00000003134	J052	TRUE	OK	FALSE	55.6856622365137	830.096037557698	0.01463427047159	0.0074219941985825	0.0136332753244322	0.605746602249118	0.980399760581447	chr14	20662523	20673451	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	1	0.112011980313585	0.0560050150517597	31.4568412433316	79.7293966687992	1.15052412041905e-12
ENSRNOG00000003134:J053	ENSRNOG00000003134	J053	TRUE	OK	FALSE	79.7533554579985	1387.05080515144	0.00534654602858124	0.0063828977163592	0.00546433176259658	0.667960501678265	0.98177917503939	chr14	20673587	20749844	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	1	0.0696713971374854	0.034834814595082	46.0918803359938	113.453044947925	1.15052412041905e-12
ENSRNOG00000003134:J054	ENSRNOG00000003134	J054	TRUE	OK	FALSE	88.0849733895277	1688.19487570735	0.0104490776656336	0.00615549674535627	0.00994256574765225	0.986343081426027	1	chr14	20750024	20769490	-	ENSRNOT00000004391;ENSRNOT00000033806	splice_site	1	-0.0176398979535621	-0.00881969802417186	53.0357292026431	123.118661265206	1.15052412041905e-12
ENSRNOG00000003134:J055	ENSRNOG00000003134	J055	TRUE	OK	FALSE	24.6777741053543	29.2520752031096	9.90313076931407e-05	0.0117484928796284	0.00236328082139493	0.00589797243740699	0.338008415997319	chr14	20769564	20816536	-	ENSRNOT00000033806	splice_site	0.370853583893613	-0.718392044717281	-0.359192992578949	20.2583172967017	29.0602699282099	1.15052412041905e-12
ENSRNOG00000003134:J056	ENSRNOG00000003134	J056	TRUE	OK	FALSE	29.6522803535409	1015.29642333065	0.0122564423637857	0.0104450270247209	0.011946660989718	1.03015945761639e-12	2.13510849185573e-09	chr14	20769564	20892711	-	ENSRNOT00000004391	splice_site	2.34258260661967e-09	3.03820453655667	1.51909426776076	2.94141124457984	55.9964888303015	1.15052412041905e-12
ENSRNOG00000003134:J057	ENSRNOG00000003134	J057	FALSE	ALL_ZERO	TRUE	0	0	NA	Inf	NA	NA	NA	chr14	20892774	20920107	-	ENSRNOT00000004391	splice_site	NA	NA	NA	NA	NA	1.15052412041905e-12
ENSRNOG00000003134:N058	ENSRNOG00000003134	N058	TRUE	OK	FALSE	9.0768894845451	99.9632035843827	0.18317322816109	0.0251027567453013	0.162434325071398	0.260852166589608	0.946833976311072	chr14	20556531	20556650	-	UNKNOWN_TX	novel_splice_site	0.993258775397315	1.15305136973441	0.57652432352478	2.95075911847137	15.3783828272046	1.15052412041905e-12
ENSRNOG00000003134:N059	ENSRNOG00000003134	N059	TRUE	OK	FALSE	6.61120399002967	23.0197564196649	0.0014893347194185	0.0329810807072703	0.00948564025608638	0.170339635512737	0.881891085253605	chr14	20619328	20644255	-	UNKNOWN_TX	novel_splice_site	0.940076636724305	0.774721602873062	0.387360101185646	2.61341601070992	10.4885613131121	1.15052412041905e-12
ENSRNOG00000003134:N060	ENSRNOG00000003134	N060	TRUE	OK	FALSE	8.58827452698808	14.5669653959709	0.00102327214113289	0.0263045715562236	0.00714726500075632	0.504868835381744	0.96873975270208	chr14	20644351	20655314	-	UNKNOWN_TX	novel_splice_site	0.999684137334162	-0.310046581197443	-0.155022860749842	5.88431738386469	11.1558423324074	1.15052412041905e-12
ENSRNOG00000003134:N061	ENSRNOG00000003134	N061	TRUE	OK	FALSE	27.1931896140001	830.032571847019	0.0151390225291439	0.0110297768035262	0.0144497450355636	2.63736228076275e-10	3.9044264736492e-07	chr14	20892774	20899776	-	UNKNOWN_TX	novel_splice_site	4.28382987603893e-07	2.74488543292219	1.37243568670831	3.26873195052248	50.8629097032746	1.15052412041905e-12
ENSRNOG00000019645:E001	ENSRNOG00000019645	E001	TRUE	OK	FALSE	205.613804234196	15866.513936578	3.32755634648541e-05	0.00360015952160666	0.000608646448758571	0.0042738447945588	0.298521410807671	chr14	83943976	83944214	-	ENSRNOT00000065501	exonic_part	0.327529522424319	0.307300142086478	0.15364333878627	94.0791770901867	317.602245180122	0.0133384243082166
ENSRNOG00000019645:E002	ENSRNOG00000019645	E002	TRUE	OK	FALSE	1563.60417733777	650506.711664203	0.00281572704981634	0.0026065736244156	0.00279621685480577	0.752075058956954	0.986921813549171	chr14	83944320	83945486	-	ENSRNOT00000065501	exonic_part	1	-0.0422311310899615	-0.0211037804883972	842.96419488196	2284.09901730202	0.0133384243082166
ENSRNOG00000019645:E003	ENSRNOG00000019645	E003	TRUE	OK	FALSE	248.60505400567	16855.2876683619	0.0155954421065279	0.00340232336495976	0.0141130354568043	0.867838138603648	0.9947443970319	chr14	83945717	83945944	-	ENSRNOT00000065501	exonic_part	1	-0.0489897514051092	-0.0244934842954733	135.347068807291	361.480476014015	0.0133384243082166
ENSRNOG00000019645:E004	ENSRNOG00000019645	E004	TRUE	OK	FALSE	422.461230643878	56042.1799857094	0.00012162029650002	0.00301293665093145	0.000497549694613244	0.100006388824932	0.818947706388581	chr14	83951497	83951673	-	ENSRNOT00000065501	exonic_part	0.876158411532984	0.130239383628984	0.0651132623466246	212.311476451309	634.748692130949	0.0133384243082166
ENSRNOG00000019645:E005	ENSRNOG00000019645	E005	TRUE	OK	FALSE	430.605160453511	60619.049891533	0.00401172519631942	0.00300240598708443	0.00391223552919655	0.496594068158215	0.96873975270208	chr14	83951749	83951845	-	ENSRNOT00000065501	exonic_part	0.999684137334162	0.0954611324956312	0.0477257284052673	219.709625289855	642.653857796521	0.0133384243082166
ENSRNOG00000019645:E006	ENSRNOG00000019645	E006	TRUE	OK	FALSE	458.863798758438	66285.8588307774	0.00308991194038603	0.00296876443515462	0.00307924425979887	0.713826492152348	0.98554824631057	chr14	83951917	83952021	-	ENSRNOT00000065501	exonic_part	1	0.0529704740381581	0.0264823342356879	238.671751063079	679.804701895604	0.0133384243082166
ENSRNOG00000019645:E007	ENSRNOG00000019645	E007	TRUE	OK	FALSE	347.085287133967	30425.5033216593	0.00088436911685461	0.00313385647732032	0.00113405109170466	0.190968252621027	0.900935977045784	chr14	83952236	83952357	-	ENSRNOT00000065501	exonic_part	0.958248287582977	-0.120352163920082	-0.0601711176537171	195.260828955379	499.010549307691	0.0133384243082166
ENSRNOG00000019645:E008	ENSRNOG00000019645	E008	TRUE	OK	FALSE	493.444044678297	57854.1790789446	0.0022545541608745	0.00293283964936662	0.00231683648613804	0.147575368558304	0.864024601338817	chr14	83953467	83953713	-	ENSRNOT00000065501	exonic_part	0.921940626652702	-0.149715920139854	-0.0748487652261022	280.352020780981	706.08161582042	0.0133384243082166
ENSRNOG00000019645:E009	ENSRNOG00000019645	E009	TRUE	OK	FALSE	590.335322914367	89219.6419766879	0.00134070798431699	0.00285459839200101	0.00151491581867706	0.381911645123299	0.956751347499645	chr14	83954678	83954825	-	ENSRNOT00000065501	exonic_part	0.993258775397315	-0.0705215574052189	-0.0352555043320641	324.133590475869	857.707720238387	0.0133384243082166
ENSRNOG00000019645:E010	ENSRNOG00000019645	E010	TRUE	OK	FALSE	362.937381813033	38463.4796798762	0.00775312818198501	0.00310425546463907	0.00718992452198511	0.665928966065194	0.98177917503939	chr14	83955095	83955150	-	ENSRNOT00000065501	exonic_part	1	0.0757327817693815	0.0378632095302326	186.62514460162	539.766429938242	0.0133384243082166
ENSRNOG00000019645:E011	ENSRNOG00000019645	E011	TRUE	OK	FALSE	416.368571342277	52071.0516294318	0.0030862539234394	0.00302108425489781	0.00307915274284057	0.431301758382761	0.958520292112492	chr14	83956801	83956919	-	ENSRNOT00000065501	exonic_part	0.993258775397315	0.091809183116007	0.0459001109343115	212.615215218054	620.780408105834	0.0133384243082166
ENSRNOG00000019645:E012	ENSRNOG00000019645	E012	TRUE	OK	FALSE	381.718118998387	47626.6100261908	0.00318239850149018	0.00307236756048172	0.00317184404134916	0.264161841088413	0.948117254063855	chr14	83957529	83957722	-	ENSRNOT00000065501	exonic_part	0.993258775397315	0.143471387801249	0.071729385452047	190.394639187082	574.452548029971	0.0133384243082166
